"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"TherapiezielDreieck","TherapiezielDreieck.behandlungsepisode.status","TherapiezielDreieck.behandlungsepisode.status","","","",1,1,"","","","code {[]} {[]}
","Status","Lebenszyklus der Episode: geplant, aktiv, beendet.","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.behandlungsepisode.status",1,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel","TherapiezielDreieck.therapieziel","","","",1,*,"","","","BackboneElement {[]} {[]}
","Therapieziel — was soll erreicht werden","Eigenständiges, dem Plan vorausgehendes Behandlungsziel; übergeordnet (strategische Intention) oder als Episodenziel.","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.id","TherapiezielDreieck.therapieziel.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.extension","TherapiezielDreieck.therapieziel.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.modifierExtension","TherapiezielDreieck.therapieziel.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.ebene","TherapiezielDreieck.therapieziel.ebene","","","",1,1,"","","","code {[]} {[]}
","Zielebene","uebergeordnet (genau ein aktives Ziel der Intentions-Ära) oder episodenziel (optional, einem Behandlungsabschnitt zugeordnet).","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel.ebene",1,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.zielart","TherapiezielDreieck.therapieziel.zielart","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Zielart","Heilung, Lebensverlängerung, Symptomkontrolle, Lebensqualität, Funktionserhalt.","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel.zielart",1,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.beschreibung","TherapiezielDreieck.therapieziel.beschreibung","","","",1,1,"","","","string {[]} {[]}
","Zielbeschreibung","Klartext-Beschreibung des angestrebten Ziels.","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel.beschreibung",1,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.adressierteErkrankung","TherapiezielDreieck.therapieziel.adressierteErkrankung","","","",0,*,"","","","Reference {[]} {[]}
","Adressierte Erkrankung","Erkrankung, auf die sich das Ziel bezieht (Tumorerkrankung bzw. chronische Grunderkrankung).","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel.adressierteErkrankung",0,*,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.zielwert","TherapiezielDreieck.therapieziel.zielwert","","","",0,*,"","","","BackboneElement {[]} {[]}
","Zielwert","Messbarer angestrebter Zielzustand: woran gemessen wird, welcher Wert als erreicht gilt, bis wann.","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel.zielwert",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.zielwert.id","TherapiezielDreieck.therapieziel.zielwert.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.zielwert.extension","TherapiezielDreieck.therapieziel.zielwert.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.zielwert.modifierExtension","TherapiezielDreieck.therapieziel.zielwert.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.zielwert.zielgroesse","TherapiezielDreieck.therapieziel.zielwert.zielgroesse","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Zielgröße","Woran die Zielerreichung gemessen wird — codiert (z. B. LOINC) oder als Text (Scores, PROMs).","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel.zielwert.zielgroesse",1,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.zielwert.wert[x]","TherapiezielDreieck.therapieziel.zielwert.wert[x]","","","",0,1,"","","","Quantity {[]} {[]}
Range {[]} {[]}CodeableConcept {[]} {[]}string {[]} {[]}","Zielwert-Ausprägung","Welcher Wert bzw. Wertebereich als erreicht gilt.","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel.zielwert.wert[x]",0,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.zielwert.frist[x]","TherapiezielDreieck.therapieziel.zielwert.frist[x]","","","",0,1,"","","","date {[]} {[]}
Duration {[]} {[]}","Frist","Zeitpunkt bzw. Frist, bis zu der das Ziel erreicht sein soll.","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel.zielwert.frist[x]",0,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.ergebnis","TherapiezielDreieck.therapieziel.ergebnis","","","",0,*,"","","","Reference {[]} {[]}
","Ergebnis","Verlaufs-Beobachtungen, die die Zielerreichung evidenzieren; pro Ziel eigen, leer bis zur ersten Beobachtung.","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel.ergebnis",0,*,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.lebenszyklusStatus","TherapiezielDreieck.therapieziel.lebenszyklusStatus","","","",1,1,"","","","code {[]} {[]}
","Lebenszyklus-Status","Warum bzw. ob die Zielverfolgung läuft oder endet: proposed, active, completed (nur bei Erfolg), cancelled …","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel.lebenszyklusStatus",1,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.erreichungsgrad","TherapiezielDreieck.therapieziel.erreichungsgrad","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Erreichungsgrad","in-progress, achieved, not-achieved, not-attainable (keine Trajektorie-Codes).","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel.erreichungsgrad",0,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.beziehung","TherapiezielDreieck.therapieziel.beziehung","","","",0,*,"","","","BackboneElement {[]} {[]}
","Zielbeziehung","Beziehung zu anderen Zielen der Behandlungs-Journey.","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel.beziehung",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.beziehung.id","TherapiezielDreieck.therapieziel.beziehung.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.beziehung.extension","TherapiezielDreieck.therapieziel.beziehung.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.beziehung.modifierExtension","TherapiezielDreieck.therapieziel.beziehung.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.beziehung.art","TherapiezielDreieck.therapieziel.beziehung.art","","","",1,1,"","","","code {[]} {[]}
","Beziehungsart","predecessor/successor (zeitliche Journey nach erfolgreichem Abschluss) oder replacement (Intentions-Pivot).","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel.beziehung.art",1,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.therapieziel.beziehung.ziel","TherapiezielDreieck.therapieziel.beziehung.ziel","","","",1,1,"","","","Reference {[]} {[]}
","Bezogenes Ziel","Das in Beziehung stehende Therapieziel.","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.therapieziel.beziehung.ziel",1,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.versorgungsplan","TherapiezielDreieck.versorgungsplan","","","",0,*,"","","","BackboneElement {[]} {[]}
","Versorgungsplan — was ist geplant","Empfehlungsliste des Tumorboards oder episodenspezifischer Plan tatsächlich erbrachter Versorgung.","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.versorgungsplan",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"TherapiezielDreieck","TherapiezielDreieck.versorgungsplan.id","TherapiezielDreieck.versorgungsplan.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.versorgungsplan.extension","TherapiezielDreieck.versorgungsplan.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"TherapiezielDreieck","TherapiezielDreieck.versorgungsplan.modifierExtension","TherapiezielDreieck.versorgungsplan.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"TherapiezielDreieck","TherapiezielDreieck.versorgungsplan.planart","TherapiezielDreieck.versorgungsplan.planart","","","",1,1,"","","","code {[]} {[]}
","Planart","empfehlung (Tumorboard-Empfehlungsliste) oder behandlung (episodenspezifischer Behandlungsplan).","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.versorgungsplan.planart",1,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.versorgungsplan.verfolgtesZiel","TherapiezielDreieck.versorgungsplan.verfolgtesZiel","","","",0,*,"","","","Reference {[]} {[]}
","Verfolgtes Ziel","Therapieziel(e), die der Plan verfolgt — Verfolgungs-Referenz, kein Besitz; dasselbe Ziel kann von mehreren Plänen verfolgt werden.","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.versorgungsplan.verfolgtesZiel",0,*,"",""
"TherapiezielDreieck","TherapiezielDreieck.versorgungsplan.episode","TherapiezielDreieck.versorgungsplan.episode","","","",0,1,"","","","Reference {[]} {[]}
","Behandlungsepisode","Episode, in deren Rahmen der Plan umgesetzt wird.","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.versorgungsplan.episode",0,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.versorgungsplan.basiertAuf","TherapiezielDreieck.versorgungsplan.basiertAuf","","","",0,1,"","","","Reference {[]} {[]}
","Basiert auf","Ein Behandlungsplan erfüllt eine Empfehlung (Referenz auf den Empfehlungsplan).","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.versorgungsplan.basiertAuf",0,1,"",""
"TherapiezielDreieck","TherapiezielDreieck.versorgungsplan.massnahme","TherapiezielDreieck.versorgungsplan.massnahme","","","",0,*,"","","","BackboneElement {[]} {[]}
","Geplante Maßnahme","Einzelne geplante bzw. empfohlene Maßnahme des Plans.","","","","","","","","","",,,,,"",,,,"TherapiezielDreieck.versorgungsplan.massnahme",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"TherapiezielDreieck","TherapiezielDreieck.versorgungsplan.massnahme.id","TherapiezielDreieck.versorgungsplan.massnahme.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
